date,facility_id,facility_name,vaccine_id,vaccine_name,category_id,required_doses,dose_interval_days,average_rating,total_bookings_baseline,price,day_of_week,month,is_weekend,usage_count,current_stock,days_to_expiry,near_expiry,alert_threshold,low_stock
2026-07-25,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,7,1,4,67,520,0,40,0
2026-07-26,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,7,1,4,63,519,0,40,0
2026-07-27,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,7,0,9,54,518,0,40,0
2026-07-28,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,7,0,10,97,213,0,40,0
2026-07-29,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,7,0,9,88,212,0,40,0
2026-07-30,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,7,0,11,77,211,0,40,0
2026-07-31,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,7,0,8,69,210,0,40,0
2026-08-01,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,8,1,4,65,209,0,40,0
2026-08-02,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,8,1,3,62,208,0,40,0
2026-08-03,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,8,0,6,56,207,0,40,0
2026-08-04,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,8,0,7,96,568,0,40,0
2026-08-05,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,8,0,9,87,567,0,40,0
2026-08-06,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,8,0,7,80,566,0,40,0
2026-08-07,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,8,0,10,70,565,0,40,0
2026-08-08,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,8,1,3,67,564,0,40,0
2026-08-09,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,8,1,3,64,563,0,40,0
2026-08-10,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,8,0,6,58,562,0,40,0
2026-08-11,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,8,0,10,112,341,0,40,0
2026-08-12,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,8,0,7,105,340,0,40,0
2026-08-13,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,8,0,9,96,339,0,40,0
2026-08-14,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,8,0,9,87,338,0,40,0
2026-08-15,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,8,1,5,82,337,0,40,0
2026-08-16,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,8,1,5,77,336,0,40,0
2026-08-17,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,8,0,8,69,335,0,40,0
2026-08-18,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,8,0,10,59,334,0,40,0
2026-08-19,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,8,0,7,52,333,0,40,0
2026-08-20,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,8,0,9,121,424,0,40,0
2026-08-21,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,8,0,7,114,423,0,40,0
2026-08-22,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,8,1,4,110,422,0,40,0
2026-08-23,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,8,1,4,106,421,0,40,0
2026-08-24,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,8,0,5,101,420,0,40,0
2026-08-25,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,8,0,6,95,419,0,40,0
2026-08-26,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,8,0,6,89,418,0,40,0
2026-08-27,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,8,0,6,83,417,0,40,0
2026-08-28,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,8,0,8,75,416,0,40,0
2026-08-29,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,8,1,4,71,415,0,40,0
2026-08-30,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,8,1,4,67,414,0,40,0
2026-08-31,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,8,0,9,58,413,0,40,0
2026-09-01,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,9,0,7,51,412,0,40,0
2026-09-02,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,9,0,4,117,519,0,40,0
2026-09-03,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,9,0,8,109,518,0,40,0
2026-09-04,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,9,0,9,100,517,0,40,0
2026-09-05,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,9,1,3,97,516,0,40,0
2026-09-06,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,9,1,4,93,515,0,40,0
2026-09-07,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,9,0,10,83,514,0,40,0
2026-09-08,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,9,0,8,75,513,0,40,0
2026-09-09,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,9,0,8,67,512,0,40,0
2026-09-10,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,9,0,7,60,511,0,40,0
2026-09-11,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,9,0,11,104,287,0,40,0
2026-09-12,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,9,1,5,99,286,0,40,0
2026-09-13,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,9,1,3,96,285,0,40,0
2026-09-14,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,9,0,7,89,284,0,40,0
2026-09-15,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,9,0,9,80,283,0,40,0
2026-09-16,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,9,0,8,72,282,0,40,0
2026-09-17,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,9,0,8,64,281,0,40,0
2026-09-18,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,9,0,9,55,280,0,40,0
2026-09-19,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,9,1,5,50,279,0,40,0
2026-09-20,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,9,1,4,108,258,0,40,0
2026-09-21,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,9,0,10,98,257,0,40,0
2026-09-22,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,9,0,6,92,256,0,40,0
2026-09-23,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,9,0,9,83,255,0,40,0
2026-09-24,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,3,9,0,8,75,254,0,40,0
2026-09-25,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,4,9,0,9,66,253,0,40,0
2026-09-26,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,5,9,1,4,62,252,0,40,0
2026-09-27,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,6,9,1,4,58,251,0,40,0
2026-09-28,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,0,9,0,7,51,250,0,40,0
2026-09-29,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,1,9,0,9,101,224,0,40,0
2026-09-30,5,VaxCare Trung Mỹ Tây,7,Vắc xin Thủy đậu (Varicella),2,2,28,4.8,980,850000,2,9,0,8,93,223,0,40,0
2026-05-01,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,5,0,5,83,571,0,40,0
2026-05-02,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,5,1,5,78,570,0,40,0
2026-05-03,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,5,1,6,72,569,0,40,0
2026-05-04,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,5,0,8,64,568,0,40,0
2026-05-05,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,5,0,8,56,567,0,40,0
2026-05-06,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,5,0,8,89,587,0,40,0
2026-05-07,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,5,0,7,82,586,0,40,0
2026-05-08,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,5,0,10,72,585,0,40,0
2026-05-09,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,5,1,6,66,584,0,40,0
2026-05-10,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,5,1,4,62,583,0,40,0
2026-05-11,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,5,0,10,52,582,0,40,0
2026-05-12,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,5,0,12,88,378,0,40,0
2026-05-13,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,5,0,14,74,377,0,40,0
2026-05-14,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,5,0,15,59,376,0,40,0
2026-05-15,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,5,0,12,77,280,0,40,0
2026-05-16,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,5,1,6,71,279,0,40,0
2026-05-17,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,5,1,6,65,278,0,40,0
2026-05-18,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,5,0,14,51,277,0,40,0
2026-05-19,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,5,0,14,81,607,0,40,0
2026-05-20,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,5,0,10,71,606,0,40,0
2026-05-21,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,5,0,13,58,605,0,40,0
2026-05-22,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,5,0,8,50,604,0,40,0
2026-05-23,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,5,1,3,104,397,0,40,0
2026-05-24,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,5,1,7,97,396,0,40,0
2026-05-25,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,5,0,10,87,395,0,40,0
2026-05-26,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,5,0,8,79,394,0,40,0
2026-05-27,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,5,0,12,67,393,0,40,0
2026-05-28,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,5,0,13,54,392,0,40,0
2026-05-29,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,5,0,13,77,328,0,40,0
2026-05-30,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,5,1,5,72,327,0,40,0
2026-05-31,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,5,1,5,67,326,0,40,0
2026-06-01,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,6,0,12,55,325,0,40,0
2026-06-02,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,6,0,13,79,200,0,40,0
2026-06-03,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,6,0,10,69,199,0,40,0
2026-06-04,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,6,0,10,59,198,0,40,0
2026-06-05,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,6,0,13,89,541,0,40,0
2026-06-06,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,6,1,6,83,540,0,40,0
2026-06-07,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,6,1,7,76,539,0,40,0
2026-06-08,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,6,0,11,65,538,0,40,0
2026-06-09,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,6,0,11,54,537,0,40,0
2026-06-10,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,6,0,13,105,590,0,40,0
2026-06-11,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,6,0,10,95,589,0,40,0
2026-06-12,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,6,0,5,90,588,0,40,0
2026-06-13,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,6,1,7,83,587,0,40,0
2026-06-14,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,6,1,4,79,586,0,40,0
2026-06-15,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,6,0,11,68,585,0,40,0
2026-06-16,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,6,0,9,59,584,0,40,0
2026-06-17,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,6,0,13,92,513,0,40,0
2026-06-18,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,6,0,14,78,512,0,40,0
2026-06-19,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,6,0,12,66,511,0,40,0
2026-06-20,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,6,1,5,61,510,0,40,0
2026-06-21,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,6,1,5,56,509,0,40,0
2026-06-22,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,6,0,13,90,333,0,40,0
2026-06-23,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,6,0,11,79,332,0,40,0
2026-06-24,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,6,0,7,72,331,0,40,0
2026-06-25,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,6,0,14,58,330,0,40,0
2026-06-26,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,6,0,14,93,400,0,40,0
2026-06-27,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,6,1,6,87,399,0,40,0
2026-06-28,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,6,1,5,82,398,0,40,0
2026-06-29,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,6,0,10,72,397,0,40,0
2026-06-30,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,6,0,10,62,396,0,40,0
2026-07-01,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,7,0,12,50,395,0,40,0
2026-07-02,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,7,0,10,70,410,0,40,0
2026-07-03,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,7,0,13,57,409,0,40,0
2026-07-04,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,7,1,7,50,408,0,40,0
2026-07-05,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,7,1,6,102,247,0,40,0
2026-07-06,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,7,0,10,92,246,0,40,0
2026-07-07,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,7,0,15,77,245,0,40,0
2026-07-08,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,7,0,15,62,244,0,40,0
2026-07-09,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,7,0,14,92,355,0,40,0
2026-07-10,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,7,0,11,81,354,0,40,0
2026-07-11,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,7,1,4,77,353,0,40,0
2026-07-12,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,7,1,4,73,352,0,40,0
2026-07-13,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,7,0,10,63,351,0,40,0
2026-07-14,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,7,0,12,51,350,0,40,0
2026-07-15,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,7,0,11,70,608,0,40,0
2026-07-16,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,7,0,12,58,607,0,40,0
2026-07-17,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,7,0,10,91,589,0,40,0
2026-07-18,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,7,1,5,86,588,0,40,0
2026-07-19,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,7,1,6,80,587,0,40,0
2026-07-20,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,7,0,13,67,586,0,40,0
2026-07-21,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,7,0,6,61,585,0,40,0
2026-07-22,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,7,0,9,52,584,0,40,0
2026-07-23,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,7,0,15,80,488,0,40,0
2026-07-24,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,7,0,11,69,487,0,40,0
2026-07-25,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,7,1,6,63,486,0,40,0
2026-07-26,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,7,1,5,58,485,0,40,0
2026-07-27,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,7,0,12,93,309,0,40,0
2026-07-28,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,7,0,11,82,308,0,40,0
2026-07-29,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,7,0,13,69,307,0,40,0
2026-07-30,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,7,0,11,58,306,0,40,0
2026-07-31,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,7,0,7,51,305,0,40,0
2026-08-01,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,8,1,4,92,385,0,40,0
2026-08-02,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,6,8,1,5,87,384,0,40,0
2026-08-03,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,0,8,0,13,74,383,0,40,0
2026-08-04,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,1,8,0,11,63,382,0,40,0
2026-08-05,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,2,8,0,9,54,381,0,40,0
2026-08-06,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,3,8,0,8,89,423,0,40,0
2026-08-07,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,4,8,0,11,78,422,0,40,0
2026-08-08,5,VaxCare Trung Mỹ Tây,8,Vắc xin Phế cầu (Pneumococcal),3,2,60,4.9,1360,1150000,5,8,1,7,71,421,0,40,0
